ID|TYPE|NAMERING|LEGRING|RINGSTART|RINGEND|RINGNOTUSEDREASON|NEWLEGRING|RINGVERIFICATION|DIARIO|RINGER|MEASURER|INTERMEDIARYRINGER|LAYMANID|EVENTDATE|EVENTDATEACCURACY|HOUR|EURINGPROVINCECODE|SCHEMEID|MUNICIPALITY|BIRDSTATION|LOCALITY|PERSONALPLACENAME|COORDINATESYSTEM|COORDINATEACCURACY|COORDINATEMEASUREMENTMETHOD|SOURCEOFRECOVERY|CAPTUREMETHOD|RINGSATTACHED|RECOVERYMETHOD|RECOVERYMETHODACCURACY|BIRDCONDITIONEURING|BIRDMOVED|NOTES|HIDDENNOTES|SPECIES|SPECIESACCURACY|BIRDCONDITION|BIRDACTIVITIES|AGE|AGEDETERMINATIONMETHOD|SEX|SEXDETERMINATIONMETHOD|WEIGHTINGRAMS|WINGLENGTHACCURACY|THIRDFEATHERLENGTHINMILLIS|MOULTING|LEGACYFAT|FAT|FATACCURACY|MUSCLEFITNESS|MUSCLEFITNESSACCURACY|BROODPATCH|CLUTCHNUMBER|CLUTCHNUMBEROWNER|NUMBEROFYOUNGS|AGEOFYOUNGSINDAYS|AGEOFYOUNGSACCURACY|ATTACHMENTPOINT|FIELDREADABLECODE|MAINCOLOR|CODECOLOR|CODEALIGN|UPSIDEDOWN|METALRINGCOLOR|ATTACHMENTLEFTRIGHT|MAINSHADE|ACCURACYOFCOLORS|NUMBEROFSIGHTNINGS|FIELDREADABLECHANGES|REMOVEDFIELDREADABLECODE|REMOVEDFIELDREADABLEMAINCOLOR|FIELDREADABLENOTES|ADDITIONALINFORMATIONCODE|FIELDREADABLECHANGEEURINGCODE|LEGACYSOMETHINGUNCERTAIN|CREATED|UNIFORMLAT|UNIFORMLON|EUREFLAT|EUREFLON|WGS84DECIMALLAT|WGS84DECIMALLON|WGS84DEGREELAT|WGS84DEGREELON|DISTANCETORINGINGINKILOMETERS|DIRECTIONTORINGINGINDEGREES|TIMETORINGINGINDAYS|BIOMETRICNOTES|HIRRUSBROODPATCH|HIRRUSLONGESTMIDDLERECTRIX|HIRRUSOUTMOSTLEFTRECTRIX|HIRRUSOUTMOSTRIGHTRECTRIX|HIRRUSTAILNOTCHDEEPNESS|HIRRUSBODYMOULTING|HIRRUSTENTHREMIGES|HIRRUSNINTHREMIGES|HIRRUSEIGHTREMIGES|HIRRUSNOTES|FIELDREADABLECONDITION|COLONYPAIRCOUNT|COLONYPAIRCOUNTACCURACY|COLONYSIZEINMETERS|COLONYNOTES|BATCAPTUREPLACE|BATAGE|BATAGEDETERMINATIONMETHOD|BATRIGHTARMLENGTHINMILLIS|BATLEFTARMLENGTHINMILLIS|BATFIFTHFINGERINMILLIS|BATREPRODUCTIVESTAGE|BATHIBERNATION|WINGWEAR|WINGLENGTHABNORMALITYREASON|EGGINSIDE|CLOACASIZE|CLOACASTATUS|SICKNESSNOTES|FAULTBARS|INJURIESNOTES|MOULTSTATUS|TER1MOULT|TER2MOULT|TER3MOULT|SEC6MOULT|SEC5MOULT|SEC4MOULT|SEC3MOULT|SEC2MOULT|SEC1MOULT|PRIM1MOULT|PRIM2MOULT|PRIM3MOULT|PRIM4MOULT|PRIM5MOULT|PRIM6MOULT|PRIM7MOULT|PRIM8MOULT|PRIM9MOULT|PRIM10MOULT|REC1MOULT|REC2MOULT|REC3MOULT|REC4MOULT|REC5MOULT|REC6MOULT|BODYFEATHERSMOULTINTENSITY|BODYFEATHERSMOULTPROGRESS|TARSUSLENGTHTOES|TARSUSLENGTHLASTSCALE|TARSUSDIAMETER|NAILLENGTH|PRIM1WINGFORMULA|PRIM2WINGFORMULA|PRIM3WINGFORMULA|PRIM4WINGFORMULA|PRIM5WINGFORMULA|PRIM6WINGFORMULA|PRIM7WINGFORMULA|PRIM8WINGFORMULA|PRIM9WINGFORMULA|PRIM10WINGFORMULA|OUTERSECONDARYWINGFORMULA|PRIM2EMARGINATION|TAILLENGTH|TAILLENTHVERTICAL|MOULTINGALULALEFT|MOULTINGALULARIGHT|MOULTINGCARPILEFT|MOULTINGCARPIRIGHT|MOULTINGBICOVERTSLEFT|MOULTINGBICOVERTSRIGHT|MOULTINGTETRIALLEFT|MOULTINGTETRIALRIGHT|MOULTINGTAILLEFT|MOULTINGTAILRIGHT|BEAKLENGTHSKULL|BEAKLENGTHFEATHERS|BEAKLENGTHNOSTRIL|HEADBEAKLENGTH|BEAKHEIGHT|BEAKWIDTH|FICHYPDROST|PYRPYRTAILSPOTS|FLEAS|LICES|SARCOPTICMANGES|POXVIRUS|PARASITENOTES|MITES|BIRDSFLIES|PARASITESAMPLES|MODIFIED|MODIFIEDBY|CUSTOMFIELD1|CUSTOMVALUE1|CUSTOMFIELD2|CUSTOMVALUE2|CUSTOMFIELD3|CUSTOMVALUE3|CUSTOMFIELD4|CUSTOMVALUE4|CUSTOMFIELD5|CUSTOMVALUE5|CUSTOMFIELD6|CUSTOMVALUE6|CUSTOMFIELD7|CUSTOMVALUE7|CUSTOMFIELD8|CUSTOMVALUE8|WINGLENGTHINMILLIMETERS|WINGLENGTHMINMEASUREMENT|MINUTE|PRIM10DISTANCEPCWINGFORMULA|INTERESTINGRECOVERY|VALIDFORLONGEVITY|NOLETTER|LEGACYWING|LEGACYWINGMIN|WINGLENGTHOTHERMETHOD|WINGLENGTHNOTES|NETID|FOREIGNRINGSCHEME|FOREIGNRING|FOREIGNRINGNOTES|NESTBOXID|WADERSANKLETTOE|WADERSFAT||ID.RINGING|TYPE.RINGING|NAMERING.RINGING|LEGRING.RINGING|RINGSTART.RINGING|RINGEND.RINGING|RINGNOTUSEDREASON.RINGING|NEWLEGRING.RINGING|RINGVERIFICATION.RINGING|DIARIO.RINGING|RINGER.RINGING|MEASURER.RINGING|INTERMEDIARYRINGER.RINGING|LAYMANID.RINGING|EVENTDATE.RINGING|EVENTDATEACCURACY.RINGING|HOUR.RINGING|EURINGPROVINCECODE.RINGING|SCHEMEID.RINGING|MUNICIPALITY.RINGING|BIRDSTATION.RINGING|LOCALITY.RINGING|PERSONALPLACENAME.RINGING|COORDINATESYSTEM.RINGING|COORDINATEACCURACY.RINGING|COORDINATEMEASUREMENTMETHOD.RINGING|SOURCEOFRECOVERY.RINGING|CAPTUREMETHOD.RINGING|RINGSATTACHED.RINGING|RECOVERYMETHOD.RINGING|RECOVERYMETHODACCURACY.RINGING|BIRDCONDITIONEURING.RINGING|BIRDMOVED.RINGING|NOTES.RINGING|HIDDENNOTES.RINGING|SPECIES.RINGING|SPECIESACCURACY.RINGING|BIRDCONDITION.RINGING|BIRDACTIVITIES.RINGING|AGE.RINGING|AGEDETERMINATIONMETHOD.RINGING|SEX.RINGING|SEXDETERMINATIONMETHOD.RINGING|WEIGHTINGRAMS.RINGING|WINGLENGTHACCURACY.RINGING|THIRDFEATHERLENGTHINMILLIS.RINGING|MOULTING.RINGING|LEGACYFAT.RINGING|FAT.RINGING|FATACCURACY.RINGING|MUSCLEFITNESS.RINGING|MUSCLEFITNESSACCURACY.RINGING|BROODPATCH.RINGING|CLUTCHNUMBER.RINGING|CLUTCHNUMBEROWNER.RINGING|NUMBEROFYOUNGS.RINGING|AGEOFYOUNGSINDAYS.RINGING|AGEOFYOUNGSACCURACY.RINGING|ATTACHMENTPOINT.RINGING|FIELDREADABLECODE.RINGING|MAINCOLOR.RINGING|CODECOLOR.RINGING|CODEALIGN.RINGING|UPSIDEDOWN.RINGING|METALRINGCOLOR.RINGING|ATTACHMENTLEFTRIGHT.RINGING|MAINSHADE.RINGING|ACCURACYOFCOLORS.RINGING|NUMBEROFSIGHTNINGS.RINGING|FIELDREADABLECHANGES.RINGING|REMOVEDFIELDREADABLECODE.RINGING|REMOVEDFIELDREADABLEMAINCOLOR.RINGING|FIELDREADABLENOTES.RINGING|ADDITIONALINFORMATIONCODE.RINGING|FIELDREADABLECHANGEEURINGCODE.RINGING|LEGACYSOMETHINGUNCERTAIN.RINGING|CREATED.RINGING|UNIFORMLAT.RINGING|UNIFORMLON.RINGING|EUREFLAT.RINGING|EUREFLON.RINGING|WGS84DECIMALLAT.RINGING|WGS84DECIMALLON.RINGING|WGS84DEGREELAT.RINGING|WGS84DEGREELON.RINGING|DISTANCETORINGINGINKILOMETERS.RINGING|DIRECTIONTORINGINGINDEGREES.RINGING|TIMETORINGINGINDAYS.RINGING|BIOMETRICNOTES.RINGING|HIRRUSBROODPATCH.RINGING|HIRRUSLONGESTMIDDLERECTRIX.RINGING|HIRRUSOUTMOSTLEFTRECTRIX.RINGING|HIRRUSOUTMOSTRIGHTRECTRIX.RINGING|HIRRUSTAILNOTCHDEEPNESS.RINGING|HIRRUSBODYMOULTING.RINGING|HIRRUSTENTHREMIGES.RINGING|HIRRUSNINTHREMIGES.RINGING|HIRRUSEIGHTREMIGES.RINGING|HIRRUSNOTES.RINGING|FIELDREADABLECONDITION.RINGING|COLONYPAIRCOUNT.RINGING|COLONYPAIRCOUNTACCURACY.RINGING|COLONYSIZEINMETERS.RINGING|COLONYNOTES.RINGING|BATCAPTUREPLACE.RINGING|BATAGE.RINGING|BATAGEDETERMINATIONMETHOD.RINGING|BATRIGHTARMLENGTHINMILLIS.RINGING|BATLEFTARMLENGTHINMILLIS.RINGING|BATFIFTHFINGERINMILLIS.RINGING|BATREPRODUCTIVESTAGE.RINGING|BATHIBERNATION.RINGING|WINGWEAR.RINGING|WINGLENGTHABNORMALITYREASON.RINGING|EGGINSIDE.RINGING|CLOACASIZE.RINGING|CLOACASTATUS.RINGING|SICKNESSNOTES.RINGING|FAULTBARS.RINGING|INJURIESNOTES.RINGING|MOULTSTATUS.RINGING|TER1MOULT.RINGING|TER2MOULT.RINGING|TER3MOULT.RINGING|SEC6MOULT.RINGING|SEC5MOULT.RINGING|SEC4MOULT.RINGING|SEC3MOULT.RINGING|SEC2MOULT.RINGING|SEC1MOULT.RINGING|PRIM1MOULT.RINGING|PRIM2MOULT.RINGING|PRIM3MOULT.RINGING|PRIM4MOULT.RINGING|PRIM5MOULT.RINGING|PRIM6MOULT.RINGING|PRIM7MOULT.RINGING|PRIM8MOULT.RINGING|PRIM9MOULT.RINGING|PRIM10MOULT.RINGING|REC1MOULT.RINGING|REC2MOULT.RINGING|REC3MOULT.RINGING|REC4MOULT.RINGING|REC5MOULT.RINGING|REC6MOULT.RINGING|BODYFEATHERSMOULTINTENSITY.RINGING|BODYFEATHERSMOULTPROGRESS.RINGING|TARSUSLENGTHTOES.RINGING|TARSUSLENGTHLASTSCALE.RINGING|TARSUSDIAMETER.RINGING|NAILLENGTH.RINGING|PRIM1WINGFORMULA.RINGING|PRIM2WINGFORMULA.RINGING|PRIM3WINGFORMULA.RINGING|PRIM4WINGFORMULA.RINGING|PRIM5WINGFORMULA.RINGING|PRIM6WINGFORMULA.RINGING|PRIM7WINGFORMULA.RINGING|PRIM8WINGFORMULA.RINGING|PRIM9WINGFORMULA.RINGING|PRIM10WINGFORMULA.RINGING|OUTERSECONDARYWINGFORMULA.RINGING|PRIM2EMARGINATION.RINGING|TAILLENGTH.RINGING|TAILLENTHVERTICAL.RINGING|MOULTINGALULALEFT.RINGING|MOULTINGALULARIGHT.RINGING|MOULTINGCARPILEFT.RINGING|MOULTINGCARPIRIGHT.RINGING|MOULTINGBICOVERTSLEFT.RINGING|MOULTINGBICOVERTSRIGHT.RINGING|MOULTINGTETRIALLEFT.RINGING|MOULTINGTETRIALRIGHT.RINGING|MOULTINGTAILLEFT.RINGING|MOULTINGTAILRIGHT.RINGING|BEAKLENGTHSKULL.RINGING|BEAKLENGTHFEATHERS.RINGING|BEAKLENGTHNOSTRIL.RINGING|HEADBEAKLENGTH.RINGING|BEAKHEIGHT.RINGING|BEAKWIDTH.RINGING|FICHYPDROST.RINGING|PYRPYRTAILSPOTS.RINGING|FLEAS.RINGING|LICES.RINGING|SARCOPTICMANGES.RINGING|POXVIRUS.RINGING|PARASITENOTES.RINGING|MITES.RINGING|BIRDSFLIES.RINGING|PARASITESAMPLES.RINGING|MODIFIED.RINGING|MODIFIEDBY.RINGING|CUSTOMFIELD1.RINGING|CUSTOMVALUE1.RINGING|CUSTOMFIELD2.RINGING|CUSTOMVALUE2.RINGING|CUSTOMFIELD3.RINGING|CUSTOMVALUE3.RINGING|CUSTOMFIELD4.RINGING|CUSTOMVALUE4.RINGING|CUSTOMFIELD5.RINGING|CUSTOMVALUE5.RINGING|CUSTOMFIELD6.RINGING|CUSTOMVALUE6.RINGING|CUSTOMFIELD7.RINGING|CUSTOMVALUE7.RINGING|CUSTOMFIELD8.RINGING|CUSTOMVALUE8.RINGING|WINGLENGTHINMILLIMETERS.RINGING|WINGLENGTHMINMEASUREMENT.RINGING|MINUTE.RINGING|PRIM10DISTANCEPCWINGFORMULA.RINGING|INTERESTINGRECOVERY.RINGING|VALIDFORLONGEVITY.RINGING|NOLETTER.RINGING|LEGACYWING.RINGING|LEGACYWINGMIN.RINGING|WINGLENGTHOTHERMETHOD.RINGING|WINGLENGTHNOTES.RINGING|NETID.RINGING|FOREIGNRINGSCHEME.RINGING|FOREIGNRING.RINGING|FOREIGNRINGNOTES.RINGING|NESTBOXID.RINGING|WADERSANKLETTOE.RINGING|WADERSFAT.RINGING|
9291266|recovery|V 0637274|V 0637274||||||295333|||||1990-08-24|0||BL24|BLB|||||WGS84-DMS|1000||2|||20|0|8||||ACRSCI||||+1||L|||||||||||||||||||||||||||||||||0|||||||50.566666667|5.633333333|503400|53800|1607|237|724|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||67|||||||67||||||||||||1183758|ringing|V 0637274|V 0637274|V 0637274|||V 0637274|||813||||1988-08-30||8|SF87||ESPOO||||YKJ|100|||W||||||||ACRSCI||||1|K|||||||2||||||||||||||||||||||||||||||6678300|3379200|6675497|379080|60.19832933|24.81876867|601153|244907||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||69|||||||69|||||||||||
10121238|recovery|V 0749032|V 0749032||||||223753|||||1988-09-11|0|10|FR76|FRP|||||WGS84-DMS|1000||2|V||20|0|8||10H30 ADP:1||ACRSCI||||||||10||||1|||||||||||||||||||||||||||0|||||||44.35|.266666667|442100|1600|2409|234|24|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||64|||||||64||||||||||||1224634|ringing|V 0749032|V 0749032|V 0749032|||V 0749032|||400||||1988-08-18||6|SF87||HELSIN||||YKJ|100|||L||||||||ACRSCI||||1|V|||12.1||||1||||||||||||||||||||||||||||||6679600|3388800|6676796|388676|60.21272348|24.99102631|601245|245927||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||65|||||||65|||||||||||
9300581|recovery|V 0736360|V 0736360||||||243822|||||1989-08-23|0||SV51|SVS|||||WGS84-DMS|1000||2|||20|0|8||FETT 3||ACRSCI|P|||1||||12.6||||3|||||||||||||||||||||||||||0|||||||55.433333333|13.416666667|552600|132500|760|227|32|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||66|||||||66||||||||||||1236879|ringing|V 0736360|V 0736360|V 0736360|||V 0736360|||594||||1989-07-22||5|SF86||KAARIN||||YKJ|100|||W||||||||ACRSCI||||1|K|||11.2||||0||||||||||||||||||||||||||B||||6708800|3240400|6705984|240336|60.40649737|22.283988|602423|221702||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||66|||||||66|||||||||||
9302057|recovery|V 0760998|V 0760998||||||296140|||||1990-09-25|0||LV00|LVR|||||WGS84-DMS|1000||2|||8|0|2||09 HRS||ACRSCI|||||||||||||||||||||||||||||||||||||||0|||||||56.183333333|21.05|561100|210300|498|208|31|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all||||||||||||||||||||||||||||||||||||1240916|ringing|V 0760998|V 0760998|V 0760998|||V 0760998|||813||||1990-08-25||9|SF87||ESPOO||||YKJ|100|||W||||||||ACRSCI||||1|K|||12.2||||2||||||||||||||||||||||||||||||6678300|3379200|6675497|379080|60.19832933|24.81876867|601153|244907||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||64|||||||64|||||||||||
9309762|recovery|V 0736972|V 0736972||||||299494|||||1991-06-01|0|4|SV57|SVS|||||WGS84-DMS|1000||2|||20|0|8||KL 04, FETT 4||ACRSCI||||2||||13||||4|||||||||||||||||||||||||||0|||||||58.75|17.866666667|584500|175200|309|235|314|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||69|||||||69||||||||||||1217438|ringing|V 0736972|V 0736972|V 0736972|||V 0736972|||594||||1990-07-22||6|SF86||KAARIN||||YKJ|100|||W||||||||ACRSCI||||+1|K|K|P|12.4||||0||||||||||||||||||||||||||B||||6708800|3240400|6705984|240336|60.40649737|22.283988|602423|221702||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||69|||||||69|||||||||||
9307714|recovery|V 0683002|V 0683002|||| 5721350 ||284107|||||1990-08-29|0|6|ET00|ETM|||||WGS84-DMS|1000||2|||20|0|8||RING MATSALU 5721350 ADDED FAT 4, 06 H||ACRSCI||||+1||||14||||4|||||||||||||||||||||||||||0|||||||58.1|24.48333333|580600|242900|234|184|752|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||66|||||||66||||||||||||1209711|ringing|V 0683002|V 0683002|V 0683002|||V 0683002|||888||||1988-08-07||5|SF87||ESPOO||||YKJ|100|||L||||||||ACRSCI||||1|V|||11.5||||2||||||||||||||||||||||||||||||6678200|3379200|6675397|379080|60.19743244|24.81882822|601150|244907||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||68|||||||68|||||||||||
9311814|recovery|V 0847272|V 0847272||||||244730|||||1989-08-29|0|8|SV56|SVS|||||WGS84-DMS|1000||2|||20|0|8||FETTKLASS 6 KL 08||ACRSCI||||1||||14.7||||5|||||||||||||||||||||||||||0|||||||58.7|17.083333333|584200|170500|477|253|17|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||67|||||||67||||||||||||1264737|ringing|V 0847272|V 0847272|V 0847272|||V 0847272|||400||||1989-08-12||6|SF87||HELSIN||||YKJ|100|||W||||||||ACRSCI||||1|V|||11.6||||1||||||||||||||||||||||||||||||6679600|3388800|6676796|388676|60.21272348|24.99102631|601245|245927||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||67|||||||67|||||||||||
9318796|recovery|V 0800364|V 0800364||||||295335|||||1990-08-15|0||BL24|BLB|||||WGS84-DMS|1000||2|||20|0|8||||ACRSCI||||+1||||12.1|||||||||||||||||||||||||||||||0|||||||50.533333333|5.7|503200|54200|1599|237|359|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||67|||||||67||||||||||||1248981|ringing|V 0800364|V 0800364|V 0800364|||V 0800364|||326||||1989-08-21||20|SF87||ESPOO||||WGS84-DMS|1000|||V||||||||ACRSCI||||1|K|||12.2||||1||||||||||||||||||||||||||||||6673077|3374279|6670276|374161|60.15|24.733333333|600900|244400||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||67|||||||67|||||||||||
9328153|recovery|V 0914480|V 0914480||||||318143|||||1991-08-30|0||BL27|BLB|||||WGS84-DMS|1000||2|||20|0|8||||ACRSCI||||1|||||||||||||||||||||||||||||||||||0|||||||51.033333333|3.85|510200|35100|1546|236|34|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all||||||||||||||||||||||||||||||||||||1308170|ringing|V 0914480|V 0914480|V 0914480|||V 0914480|||594||||1991-07-27||5|SF86||KAARIN||||YKJ|100|||W||||||||ACRSCI||||1|K|||11||48.5||0||||||||||||||||||||||||||||||6708800|3240400|6705984|240336|60.40649737|22.283988|602423|221702||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
9326862|recovery|V 0900352|V 0900352|||| 0698379 ||428463|||||1995-05-03|0||RU04|RUM|||||WGS84-DMS|1000||2|||20|0|8||RING MOSKWA  0698379 ADDED||ACRSCI|||||||||||||||||||||||||||||||||||||||0|||||||55.13333333|20.7|550800|204200|647|205|1725||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1292839|ringing|V 0900352|V 0900352|V 0900352|||V 0900352|||544||||1990-08-12||6|SF87||JÄRVEN||||YKJ|100|||V||||||||ACRSCI||||1||||12.6||||3||||||||||||||||||||||||||||||6706800|3393800|6703985|393674|60.45804551|25.06677545|602728|250400||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||70|||||||70|||||||||||
10118322|recovery|V 0898646|V 0898646||||||295771|||||1991-01-22|0||SV43|SVS|||||WGS84-DMS|1000||2|||46|0|1||FÅGEL FUNNEN I ETT PANNRUM|||||||||||||||||||||||||||||||||||||||||0|||||||57.7|11.833333333|574200|115000|523|247|158|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all||||||||||||||||||||||||||||||||||||1291594|ringing|V 0898646|V 0898646|V 0898646|V 0898647||V 0898646|||570||||1990-08-17||8|SF90||LEMLAN|LÅGSI|||WGS84-DMS|1000|||L||||||||ACRSCI||||+1|K|||||||||||||||||||||||||||||||||||||6656781|3104366|6653985|104357|59.833333333|19.933333333|595000|195600||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||||||||||||||||||||
9324836|recovery|V 0972935|V 0972935||||||295890|||||1990-08-26|0||DK06|DKC|||||WGS84-DMS|1000||2|||20|0|8||||ACRSCI|||||||||||||||||||||||||||||||||||||||0|||||||55.383333333|11.233333333|552300|111400|973|243|13|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all||||||||||||||||||||||||||||||||||||1327328|ringing|V 0972935|V 0972935|V 0972935|||V 0972935|||400||||1990-08-13||13|SF87||HELSIN||||YKJ|100|||L||||||||ACRSCI||||1|V|||12.1||||2||||||||||||||||||||||||||||||6679600|3388800|6676796|388676|60.21272348|24.99102631|601245|245927||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||65|||||||65|||||||||||
9325024|recovery|V 0982541|V 0982541||||||324736|||||1992-08-22|0||RU04|RUM|||||WGS84-DMS|1000||2|V||20|0|8||*||ACRSCI||||||||13.8|||||||||||||||||||||||||||||||0|||||||55.133333333|20.7|550800|204200|562|198|35|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all||||||||||||||||||||||||||||||||||||1332602|ringing|V 0982541|V 0982541|V 0982541|||V 0982541|||739||||1992-07-18||7|SF87||TAMMIK||||YKJ|100|||W||||||||ACRSCI||||1|K|||||||||||||||||||||||||||||||||||||6656700|3299100|6653905|299012|59.97325801|23.39834849|595823|232354||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
10123241|recovery|X 0106729|X 0106729||||||325800|||||1992-09-04|0|8|NO36|NOS|||||WGS84-DMS|1000||2|||20|0|8||KL 08, F 5||ACRSCI||||1||||12.9||||5|||||||||||||||||||||||||||0|||||||58.1|6.616666667|580600|63700|1060|265|35|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||67|||||||67||||||||||||1353601|ringing|X 0106729|X 0106729|X 0106729|||X 0106729|||888||||1992-07-31||7|SF87||ESPOO||||YKJ|100|||B||||||||ACRSCI||||1|V|||12.5||||0||||||||||||||||||||||||||||||6678400|3379000|6675597|378880|60.199166221|24.81509556|601156|244854||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||68|||||||68|||||||||||
9331902|recovery|X 0153047|X 0153047||||||348045|||||1993-08-14|0||SV51|SVS|||||WGS84-DMS|1000||2|||20|0|8||FETT 6 KL 04||ACRSCI||||2||||13.2||||5|||||||||||||||||||||||||||0|||||||55.383333333|12.816666667|552300|124900|808|236|363|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||69|||||||69||||||||||||1361324|ringing|X 0153047|X 0153047|X 0153047|||X 0153047|||739||||1992-08-16||8|SF87||TAMMIK||||YKJ|100|||L||||||||ACRSCI||||1|K|||11.6||52||2||||||||||||||||||||||||||||||6656700|3299100|6653905|299012|59.97325801|23.39834849|595823|232354||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
10122220|recovery|X 0283514|X 0283514||||||376264|||||1994-06-08|0|7|SV42|SVS|||||WGS84-DMS|1000||2|||20|0|8||KL 07, FETTKLASS 4||ACRSCI||||+1||||11.2||||4|||||||||||||||||||||||||||0|||||||60.733333333|17.566666667|604400|173400|252|280|678|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||67|||||||67||||||||||||1415680|ringing|X 0283514|X 0283514|X 0283514|||X 0283514|||2544||||1992-07-30||5|SF86||TURKU||||YKJ|100|||W||||||||ACRSCI||||1|K|||11.1||||0||||||||||||||||||||||||||||||6711400|3232500|6708582|232439|60.42460255|22.1376847|602528|220815||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||67|||||||67|||||||||||
